Unnamed: 0,Name,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Current_Age
3879,Honda Jazz 1.2 VX i VTEC,2016,28500,18.7,1199.0,88.7,5.0,11.48,5.95,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
3880,Honda City i VTEC V,2015,28004,17.8,1497.0,117.3,5.0,11.48,7.1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
3881,Fiat Grande Punto 1.2 Dynamic,2011,25000,15.7,1172.0,67.0,5.0,11.48,1.25,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12
3883,Maruti Ertiga ZXI,2013,82543,16.02,1373.0,93.7,7.0,11.48,5.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10
3884,Nissan Micra XL,2013,30000,18.44,1198.0,75.0,5.0,11.48,3.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
3885,Honda City 1.5 V MT,2010,27800,17.0,1497.0,118.0,5.0,11.48,5.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13
3886,Toyota Etios VX,2016,33415,16.78,1496.0,88.73,5.0,11.48,6.58,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
3887,BMW 3 Series 320d Luxury Line,2013,38000,18.88,1995.0,184.0,5.0,11.48,19.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
3888,Honda Jazz 1.2 SV i VTEC,2017,41981,18.7,1199.0,88.7,5.0,11.48,6.14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
3889,Maruti Dzire VDI,2013,77084,28.4,1248.0,73.75,5.0,8.75,4.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
3890,Skoda Rapid 1.6 TDI Elegance,2013,71803,20.5,1598.0,103.5,5.0,11.48,5.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
3891,Mahindra XUV500 W6 2WD,2013,73314,15.1,2179.0,140.0,7.0,11.48,6.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
3892,Hyundai Grand i10 AT Asta,2015,69053,18.9,1197.0,82.0,5.0,11.48,5.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
3893,Honda City 1.5 V MT,2009,79782,17.0,1497.0,118.0,5.0,11.48,2.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,14
3894,Toyota Innova 2.5 GX 7 STR,2010,250000,12.8,2494.0,102.0,7.0,11.48,6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13
3895,Mahindra XUV500 W8 2WD,2011,90000,15.1,2179.0,140.0,7.0,11.48,6.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12
3896,Maruti Swift Dzire VDi,2010,130000,19.3,1248.0,73.9,5.0,11.48,3.85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13
3897,Volkswagen Vento Petrol Highline,2013,65000,15.04,1598.0,103.6,5.0,11.48,4.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10
3899,Audi A4 2.0 TDI,2013,76000,16.55,1968.0,147.51,5.0,11.48,18.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
3900,Maruti Ertiga LXI,2012,28002,16.02,1373.0,93.7,7.0,11.48,5.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3902,Maruti 800 AC,2010,70000,16.1,796.0,37.0,4.0,11.48,0.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13
3903,Honda City 1.5 V MT,2011,66276,17.0,1497.0,118.0,5.0,11.48,5.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
3904,Maruti Swift Dzire VXI,2014,45000,19.1,1197.0,85.8,5.0,11.48,3.99,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
3905,Toyota Camry Hybrid,2014,67000,19.16,2494.0,158.2,5.0,11.48,18.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
3906,Hyundai Grand i10 CRDi Sportz,2014,43068,24.0,1120.0,70.0,5.0,11.48,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
3907,Toyota Innova Crysta 2.8 GX AT 8S,2016,40000,11.36,2755.0,171.5,8.0,21.1,16.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
3908,Hyundai i10 Magna,2011,50436,20.36,1197.0,78.9,5.0,11.48,3.65,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12
3909,Hyundai Grand i10 AT Asta,2014,21000,18.9,1197.0,82.0,5.0,11.48,5.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
3910,Maruti Baleno Alpha Diesel,2018,2000,27.39,1248.0,74.0,5.0,10.28,8.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3911,Skoda Superb Style 1.8 TSI AT,2016,14500,14.67,1798.0,177.46,5.0,33.36,20.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
3912,Mercedes-Benz New C-Class 220 CDI AT,2010,68782,14.84,2143.0,170.0,5.0,11.48,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
3913,Maruti Ritz VDi,2011,35888,21.1,1248.0,73.9,5.0,11.48,1.89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
3914,Maruti Swift Dzire Tour LDI,2015,168205,23.4,1248.0,74.0,5.0,11.48,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3915,Honda Civic 2010-2013 1.8 V MT,2012,47000,14.8,1799.0,130.2,5.0,11.48,3.95,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
3916,Maruti Ertiga SHVS VDI,2015,93700,24.52,1248.0,88.5,7.0,11.48,7.85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
3917,Hyundai Elantra CRDi SX,2014,45000,22.7,1582.0,126.24,5.0,11.48,7.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
3918,Toyota Fortuner 4x2 AT,2016,55547,12.55,2982.0,168.5,7.0,11.48,24.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
3919,Volkswagen Polo GT TSI,2013,69000,17.21,1197.0,103.6,5.0,11.48,4.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3920,Skoda Octavia Classic 1.9 TDI MT,2005,88000,18.7,1896.0,66.0,5.0,11.48,1.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,18
3921,Volkswagen Polo 1.5 TDI Trendline,2014,32400,20.14,1498.0,88.8,5.0,11.48,3.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
3922,Hyundai Santro Xing GL Plus,2012,79000,17.92,1086.0,62.1,5.0,11.48,1.6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11
3923,Hyundai Accent GLE,2004,110000,13.2,1495.0,94.0,5.0,11.48,0.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19
3924,Hyundai EON D Lite Plus,2014,45407,21.1,814.0,55.2,5.0,11.48,3.39,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9
3925,Toyota Innova 2.5 V Diesel 7-seater,2011,136490,12.8,2494.0,102.0,7.0,11.48,9.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
3926,Maruti Ignis 1.3 Zeta,2017,19000,26.8,1248.0,74.0,5.0,11.48,5.91,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
3927,Maruti Ciaz Alpha,2017,19416,21.56,1462.0,103.25,5.0,11.56,8.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
3928,Maruti Swift Dzire VXi,2012,15500,17.5,1298.0,85.8,5.0,11.48,3.75,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
3929,Honda City i VTEC CVT VX,2017,12538,18.0,1497.0,117.3,5.0,11.48,12.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3931,Honda Brio S MT,2015,44328,19.4,1198.0,86.8,5.0,11.48,3.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
3932,Toyota Etios Liva GD,2014,63000,23.59,1364.0,67.04,5.0,11.48,4.35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
3933,Volvo XC60 D5,2015,100000,13.5,2400.0,215.0,5.0,11.48,32.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
3934,Tata Indigo CS eGVX,2015,103000,15.64,1193.0,64.08,5.0,11.48,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3935,Toyota Innova Crysta 2.8 ZX AT,2016,50296,11.36,2755.0,171.5,7.0,27.07,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7
3936,Volkswagen Vento Diesel Highline,2013,95500,20.54,1598.0,103.6,5.0,11.48,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10
3937,Ford Ecosport 1.5 DV5 MT Titanium,2014,72100,22.7,1498.0,89.84,5.0,11.48,5.45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9
3938,Maruti Wagon R VXI,2010,19119,18.9,998.0,67.1,5.0,11.48,2.7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
3939,Mercedes-Benz S-Class 320 L,2006,30000,13.0,2987.0,210.0,5.0,11.48,10.75,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17
3940,Volkswagen Polo 1.5 TDI Highline,2015,75600,20.14,1498.0,88.8,5.0,11.48,5.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
3941,Tata Indica GLS BS IV,2007,137000,15.3,1193.0,65.3,5.0,11.48,0.95,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16
3942,Maruti 800 Std BSIII,2002,53500,16.1,796.0,37.0,4.0,11.48,0.63,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,21
3943,Jeep Compass 2.0 Longitude,2018,26101,17.1,1956.0,170.0,5.0,21.38,17.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
3944,Maruti Alto K10 LXI Optional,2016,7000,24.07,998.0,67.1,5.0,4.36,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
3945,Skoda Octavia Elegance 2.0 TDI AT,2013,50000,19.3,1968.0,141.0,5.0,11.48,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
3946,Maruti Swift Dzire VDI Optional,2016,30000,26.59,1248.0,74.0,5.0,11.48,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
3947,Maruti Ciaz VDi Plus SHVS,2016,38151,28.09,1248.0,88.5,5.0,11.48,7.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
3948,Mercedes-Benz New C-Class C 220 CDI CLASSIC,2009,116000,15.8,2148.0,170.0,5.0,11.48,8.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,14
3949,Ford Figo Diesel ZXI,2013,22000,20.0,1399.0,68.0,5.0,11.48,2.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
3950,Toyota Corolla Altis VL,2010,60000,14.53,1798.0,138.1,5.0,11.48,4.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13
3951,Maruti SX4 S Cross DDiS 320 Zeta,2016,38000,22.7,1598.0,118.0,5.0,11.48,7.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
3952,Ford Figo Petrol ZXI,2011,51928,15.6,1196.0,70.0,5.0,11.48,3.46,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12
3953,Honda Jazz Exclusive CVT,2018,3000,19.0,1199.0,88.7,5.0,10.81,8.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3954,Maruti Zen LXi - BS III,2006,67196,17.3,993.0,60.0,5.0,11.48,1.25,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17
3955,Toyota Fortuner 3.0 Diesel,2012,100000,11.5,2982.0,171.0,7.0,11.48,16.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,11
3956,Maruti Ciaz ZDi Plus,2015,65218,26.21,1248.0,88.5,5.0,11.48,7.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
3957,Renault KWID RXT,2016,53886,25.17,799.0,53.3,5.0,11.48,3.07,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
3958,Hyundai i10 Magna AT,2011,50058,19.2,1197.0,80.0,5.0,11.48,3.84,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
3959,Maruti Celerio ZXI AT Optional,2016,64000,23.1,998.0,67.04,5.0,11.48,4.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
3960,Hyundai Creta 1.4 E Plus Diesel,2018,41641,21.38,1396.0,88.7,5.0,11.48,10.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
3961,Honda Jazz 1.5 SV i DTEC,2016,44345,27.3,1498.0,98.6,5.0,11.48,6.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
3962,Honda City 1.5 S MT,2011,45501,17.0,1497.0,118.0,5.0,11.48,3.1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
3963,Mitsubishi Lancer 1.5 SFXi,2001,104000,13.7,1468.0,85.8,5.0,11.48,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,22
3964,Nissan Sunny XE P,2012,50297,16.95,1498.0,97.6,5.0,8.55,4.69,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11
3965,Honda Accord 2.4 AT,2011,87000,11.7,2354.0,177.6,5.0,11.48,5.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
3966,Mahindra XUV500 W8 2WD,2016,120000,15.1,2179.0,140.0,7.0,11.48,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
3967,Hyundai i20 1.2 Magna Executive,2018,17000,18.6,1197.0,81.83,5.0,11.48,6.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3968,Nissan Micra Diesel XL,2014,100000,23.08,1461.0,63.1,5.0,11.48,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
3969,Maruti Ciaz AT ZXi,2015,50979,19.12,1373.0,91.1,5.0,11.48,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
3970,Volkswagen Vento Diesel Trendline,2011,41000,20.54,1598.0,103.6,5.0,11.48,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
3971,Hyundai i20 Asta,2011,24000,17.0,1197.0,80.0,5.0,11.48,4.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
3972,Toyota Corolla Altis G,2008,44738,14.53,1798.0,138.1,5.0,11.48,5.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15
3973,Honda City i DTEC VX,2014,37298,25.1,1498.0,98.6,5.0,11.48,4.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
3974,Maruti Swift VXI BSIV,2014,42000,20.4,1197.0,81.8,5.0,11.48,3.6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9
3975,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2016,45000,14.21,2143.0,203.0,5.0,11.48,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
3976,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,102000,12.99,2494.0,100.6,7.0,11.48,8.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
3977,Maruti Swift Lxi BSIII,2011,70000,16.1,1298.0,88.2,5.0,11.48,1.3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
3978,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,27467,19.27,2143.0,167.62,5.0,11.48,39.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3979,Hyundai Grand i10 Asta,2015,15305,18.9,1197.0,82.0,5.0,11.48,3.75,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3980,Maruti Wagon R LXI BS IV,2010,70000,18.9,998.0,67.1,5.0,11.48,2.1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
3981,Ford EcoSport 1.5 TDCi Titanium,2016,36778,22.77,1498.0,98.59,5.0,11.48,8.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
3982,Volkswagen Polo 1.2 MPI Comfortline,2015,25845,16.47,1198.0,74.0,5.0,11.48,5.84,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
3983,Hyundai Verna 1.6 VTVT AT SX,2018,33858,17.01,1591.0,121.3,5.0,11.48,9.03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
3984,Renault KWID AMT RXL,2017,12000,24.04,999.0,67.0,5.0,11.48,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
3985,Honda Brio S Option AT,2013,33709,16.5,1198.0,86.8,5.0,11.48,4.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
3986,Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,32709,18.16,1196.0,86.8,5.0,11.48,6.46,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
3987,Toyota Fortuner 3.0 Diesel,2014,72000,11.5,2982.0,171.0,7.0,11.48,18.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9
3988,Tata Indigo eCS eLX BS IV,2013,31000,25.0,1396.0,69.01,5.0,11.48,2.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3989,Ford Figo 2015-2019 1.5D Ambiente MT,2016,70000,25.83,1498.0,99.0,5.0,11.48,4.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
3990,Maruti Swift Dzire VDI,2014,61000,23.4,1248.0,74.0,5.0,11.48,5.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9
3991,Nissan Micra Diesel XV Primo,2011,72000,23.08,1461.0,63.1,5.0,11.48,2.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
3992,Skoda Octavia Style Plus 2.0 TDI AT,2016,49000,19.3,1968.0,141.0,5.0,11.48,15.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
3993,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2014,42939,16.96,1968.0,138.03,5.0,11.48,12.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
3994,Audi Q7 35 TDI Quattro Technology,2016,32545,12.07,2967.0,241.4,7.0,11.48,48.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
3995,Hyundai i20 1.2 Sportz,2011,54000,17.0,1197.0,80.0,5.0,11.48,3.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
3996,BMW 3 Series 320d Corporate Edition,2012,76000,16.07,1995.0,181.0,4.0,11.48,8.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
3997,Hyundai i20 Active 1.4 SX Dual Tone,2015,27000,21.19,1396.0,88.73,5.0,11.48,5.99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3998,Mahindra Scorpio 2.6 DX,2005,120000,12.7,2609.0,116.6,8.0,11.48,2.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18
4000,Ford Figo Diesel EXI,2011,37000,20.0,1399.0,68.05,5.0,11.48,1.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
4001,Honda Accord 2.4 Inspire M/T,2012,42000,9.8,2354.0,180.0,5.0,11.48,6.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
4002,Hyundai i20 Sportz 1.4 CRDi,2013,60000,21.9,1396.0,88.76,5.0,11.48,5.45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10
4003,Jaguar XF 2.2 Litre Luxury,2018,3000,16.36,2179.0,187.7,5.0,11.48,52.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
4004,Hyundai Verna 1.6 SX VTVT (O) AT,2013,44000,17.1,1591.0,121.4,5.0,11.48,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
4005,Honda City i VTEC VX Option,2014,37000,17.4,1497.0,117.3,5.0,11.48,6.45,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
4006,Hyundai i20 Asta Optional with Sunroof 1.2,2012,50000,18.5,1197.0,82.85,5.0,11.48,3.7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
4007,Honda Brio S MT,2013,58581,19.4,1198.0,86.8,5.0,11.48,3.49,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
4008,Hyundai i20 Sportz 1.4 CRDi,2013,25500,21.9,1396.0,88.76,5.0,11.48,3.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
4009,Maruti Grand Vitara 2.4 MT,2017,25000,10.4,2393.0,163.5,5.0,11.48,9.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
4010,Maruti A-Star Vxi,2011,53766,19.0,998.0,66.1,5.0,11.48,2.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
4011,Fiat Punto 1.3 Emotion,2011,45271,20.3,1631.552572706935,113.80314403717087,5.0,11.48,2.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
4012,Maruti Alto LXi,2006,68000,19.7,796.0,46.3,5.0,11.48,1.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17
4013,Mahindra XUV500 W10 2WD,2017,40000,16.0,2179.0,140.0,7.0,11.48,15.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
4014,Maruti Swift RS VDI,2013,73212,22.9,1248.0,74.0,5.0,11.48,5.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4015,BMW X1 sDrive20d,2014,69000,17.05,1995.0,184.0,5.0,11.48,16.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
4016,Volkswagen Passat 2.0 PD DSG,2007,61932,14.3,1968.0,140.0,5.0,11.48,3.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16
4017,BMW X3 xDrive20d,2012,52000,16.09,1995.0,184.0,5.0,11.48,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
4018,Maruti Ritz VXi,2011,150000,18.5,1197.0,85.8,5.0,11.48,2.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
4019,Hyundai i20 Sportz 1.4 CRDi,2013,70933,21.9,1396.0,88.76,5.0,11.48,3.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10
4020,Maruti Swift VDI BSIV,2013,115195,25.2,1248.0,74.0,5.0,11.48,3.85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
4021,Mercedes-Benz New C-Class 200 Kompressor,2011,62148,11.7,1796.0,178.0,5.0,11.48,8.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
4022,Toyota Corolla Altis 1.8 GL,2009,32000,14.28,1798.0,138.03,5.0,22.66,4.95,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,14
4023,Hyundai Verna 1.6 SX CRDi (O),2014,58000,22.32,1582.0,126.32,5.0,11.48,5.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
4024,Renault Duster 110PS Diesel RxZ,2014,68598,19.01,1461.0,108.45,5.0,11.48,6.17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
4025,Maruti Swift Ldi BSIII,2010,84072,17.8,1248.0,75.0,5.0,11.48,3.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
4026,Maruti Alto K10 VXI,2016,51264,24.07,998.0,67.1,5.0,4.24,3.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
4027,Hyundai Creta 1.6 SX Plus Petrol Automatic,2017,21363,13.0,1591.0,121.3,5.0,11.48,13.49,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4028,Mercedes-Benz CLA 200 CGI Sport,2016,40000,15.04,1991.0,183.0,5.0,41.02,24.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4029,Honda CR-V 2.4 4WD AT,2015,35000,10.1,2354.0,152.0,5.0,11.48,14.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4030,Ford Ecosport 1.5 DV5 MT Trend,2014,55000,22.7,1498.0,89.84,5.0,11.48,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
4031,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2016,43252,13.0,2143.0,204.0,5.0,11.48,34.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4032,Hyundai Grand i10 CRDi Magna,2014,42000,24.0,1120.0,70.0,5.0,11.48,3.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
4033,Ford Fiesta 1.4 Duratec ZXI,2006,69000,16.6,1388.0,68.0,5.0,11.48,2.15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17
4034,Hyundai Creta 1.6 SX Automatic Diesel,2018,14000,17.6,1582.0,126.2,5.0,17.0,11.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
4035,Maruti A-Star Lxi,2010,70000,19.0,998.0,66.1,5.0,11.48,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13
4036,Maruti Ritz LDi,2015,35314,23.2,1248.0,73.94,5.0,11.48,4.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
4037,Honda City i VTEC SV,2017,38691,17.8,1497.0,117.3,5.0,11.48,7.68,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
4038,Toyota Innova 2.5 GX (Diesel) 7 Seater,2017,72717,12.99,2494.0,100.6,7.0,11.48,14.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4039,Mercedes-Benz R-Class R350 4Matic Long,2011,82000,11.8,3498.0,272.0,7.0,11.48,16.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12
4040,Skoda Rapid 1.5 TDI Elegance,2015,44000,21.14,1498.0,103.52,5.0,11.48,5.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
4041,Ford Ecosport 1.5 Ti VCT MT Titanium,2017,27000,15.8,1499.0,110.0,5.0,11.48,8.3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
4042,Maruti Celerio VXI AT,2014,18500,23.1,998.0,67.04,5.0,11.48,3.95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
4043,Volkswagen Vento Petrol Highline,2014,45000,15.04,1598.0,103.6,5.0,11.48,4.8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
4044,Volvo XC60 D5,2011,173000,13.5,2400.0,215.0,5.0,11.48,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
